AWB,Origin,Destination,FinalLocation,Timestamp
AWBC173A4/1,HUB_BUCURESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBC173A4/2,HUB_BUCURESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBM2TZMK/1,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBM2TZMK/2,HUB_ARAD,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB0SW17/1,HUB_PLOIESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBU42CW/1,HUB_PLOIESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBU42CW/2,HUB_PLOIESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBU42CW/3,HUB_PLOIESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBF1RPCL/1,HUB_PLOIESTI,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB0ZQN1R/1,HUB_CONSTANTA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBM7EEEE/1,HUB_CONSTANTA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBM7EEEE/2,HUB_CONSTANTA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBGWGAPN/1,HUB_CONSTANTA,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB8D45H/1,HUB_SIBIU,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB8D45H/2,HUB_SIBIU,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB8D45H/3,HUB_SIBIU,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBHZ4Z44/1,HUB_BRASOV,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBHZ4Z44/2,HUB_BRASOV,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB79VRY/1,HUB_BRASOV,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB79VRY/2,HUB_BRASOV,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWB79VRY/3,HUB_BRASOV,HUB_CRAIOVA,HUB_CRAIOVA,Fri Jan 30 01:28:06 EET 2026
AWBTVSQJH/1,HUB_CRAIOVA,HUB_TIMISOARA,HUB_TIMISOARA,Fri Jan 30 01:28:06 EET 2026
AWBMG5FBH/2,HUB_BRASOV,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBMG5FBH/3,HUB_BRASOV,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBMXUBGI/1,HUB_BRASOV,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBJYCHUG/1,HUB_BRASOV,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBJYCHUG/2,HUB_BRASOV,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBSOGKDN/1,HUB_BRASOV,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBTGZXB/1,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBAM0A6M/1,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBAM0A6M/2,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBAM0A6M/3,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBVEFLLF/1,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBVEFLLF/2,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBVEFLLF/3,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBML102/1,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBML102/2,HUB_CRAIOVA,HUB_ARAD,HUB_ARAD,Fri Jan 30 01:28:06 EET 2026
AWBDXGS6/2,HUB_CONSTANTA,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBJN9X6/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBJN9X6/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBJN9X6/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBBHHADR/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBBHHADR/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBBHHADR/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBZJKCBM/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBZJKCBM/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBZJKCBM/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBFJ3JL/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBFJ3JL/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBFJ3JL/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB1TM9OL/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB1TM9OL/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB141JNL/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB141JNL/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB141JNL/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBUQYDVQ/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBUQYDVQ/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBUQYDVQ/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB0GCYV/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB0GCYV/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBA87RU/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBA87RU/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBFMEAN/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBZHOJ1M/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBZHOJ1M/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBO0RS3/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBO0RS3/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBO0RS3/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBUC9VQ/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBUC9VQ/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBUC9VQ/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBQG7NBXI/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBQG7NBXI/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB490HW/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB490HW/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB490HW/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBAEXRKO/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBAEXRKO/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBJ3E7PC/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBJ3E7PC/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBJ3E7PC/3,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB819TEU/1,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWB819TEU/2,HUB_GALATI,HUB_PITESTI,HUB_PITESTI,Fri Jan 30 01:28:06 EET 2026
AWBI5R6SD/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBI5R6SD/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBI5R6SD/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBHNNV5/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBHNNV5/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBBME9RF/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBBME9RF/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBBME9RF/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBWAK81B/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBWAK81B/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBWAK81B/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBYASNUEE/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBYASNUEE/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBYASNUEE/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBU0SONE/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBG31TU9/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBNCEZCN/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBNCEZCN/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBNCEZCN/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB5GW0K/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB5GW0K/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBV3QHRW/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBV3QHRW/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBLWXWNN/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBLWXWNN/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBLWXWNN/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBD8L32ZP/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBD8L32ZP/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBD8L32ZP/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBNTA8TG/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBNTA8TG/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB1WZ8LG/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB1WZ8LG/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBFRG36/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBFRG36/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBFRG36/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBU1452Q/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBU1452Q/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBU1452Q/3,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBTVV2JA/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBTVV2JA/2,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWB7LN8A6/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBQ49U8D/1,HUB_GALATI,HUB_BUCURESTI,HUB_BUCURESTI,Fri Jan 30 01:28:06 EET 2026
AWBC7IJDS/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBNOQ46B/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBNOQ46B/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBNOQ46B/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBNWG0ED/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBNWG0ED/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBNWG0ED/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBXKWMN1/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBXKWMN1/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB08ZYW/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBMGPQGJ/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBMGPQGJ/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBMGPQGJ/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBEZG9U7G/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBEZG9U7G/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBYSVCC/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBYSVCC/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBYSVCC/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB8CINU/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBULM3G/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBULM3G/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBREDAW/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBREDAW/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB249XS/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB249XS/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB249XS/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBOEKNN/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBOEKNN/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBOEKNN/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBJH39BO/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBND455M/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBND455M/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBND455M/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB5NSL69/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWB4KAWB/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBG7COBW/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBG7COBW/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBOI3WB/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBOI3WB/2,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBOI3WB/3,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBGSI0S/1,HUB_GALATI,HUB_CONSTANTA,HUB_CONSTANTA,Fri Jan 30 01:28:06 EET 2026
AWBRZ0OFK/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBRZ0OFK/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBRZ0OFK/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBPI8X1/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBPI8X1/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBPI8X1/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBQ19BSD/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBQ19BSD/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBQ19BSD/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB5N8V8V/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB5N8V8V/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBOJZ6IB/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB74E2QJ/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB74E2QJ/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB7EIVX4/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB7EIVX4/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB7EIVX4/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBLEE5BJ/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBLEE5BJ/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBES77TJ/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBES77TJ/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBES77TJ/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBCK5RGQ/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB7WOLL7/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBONME1O/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBONME1O/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBONME1O/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBHULQNCN/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBHULQNCN/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBIN7FO/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBIN7FO/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBIN7FO/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBSANT18/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBSANT18/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBSANT18/3,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBHD63N8/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWBHD63N8/2,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB81C5N5/1,HUB_GALATI,HUB_ORADEA,HUB_ORADEA,Fri Jan 30 01:28:06 EET 2026
AWB04R5LB/1,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB04R5LB/2,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB04R5LB/3,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBBPHWFN/1,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBBPHWFN/2,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBBPHWFN/3,HUB_CLUJ,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB1PTPJ/1,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWB1PTPJ/2,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBEIG8UQ/1,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBEIG8UQ/2,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBEIG8UQ/3,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBMAN4B/1,HUB_CONSTANTA,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBQY0HGO/1,HUB_SIBIU,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
AWBQY0HGO/2,HUB_SIBIU,HUB_BACAU,HUB_BACAU,Fri Jan 30 01:28:06 EET 2026
