timestamp,id_cursa,id_camion,locatie_start,locatie_stop,distanta_km,ora_start,viteza_medie_curenta,conditii_meteo,intensitate_trafic,volum_marfa_m3,ett_real_min
12/2/2025 12:54,49,9,DEP_BV,DEP_TM,311.6,8:18:00,79.7,Senin,10,29.1,391
12/5/2025 13:31,131,11,HUB_CLJ,DEP_BV,432,12:27:00,80.8,Senin,10,47,511.7
12/3/2025 5:01,124,4,DEP_CT,HUB_CLJ,312.3,6:23:00,60,Senin,82,17.9,346.5
12/3/2025 0:46,114,14,DEP_GL,DEP_AG,316.1,1:14:00,76.1,Senin,20,20.9,315.2
12/3/2025 15:39,99,19,DEP_BV,DEP_AG,317.1,12:25:00,66.5,Senin,91,41.8,320.9
12/2/2025 16:16,50,10,DEP_GL,DEP_AG,360,16:34:00,63.4,Senin,87,27,342.2
12/3/2025 14:48,126,6,DEP_TM,DEP_CT,292.9,16:32:00,55.5,Senin,70,28.4,337.3
12/4/2025 10:19,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,82.4,Senin,10,52.9,414.2
11/28/2025 12:43,2,2,HUB_BUC,DEP_BV,292.9,10:29:00,54.4,Ploaie,10,11.8,360.6
12/3/2025 12:11,96,16,HUB_IASI,HUB_CLJ,297.2,13:41:00,82.7,Senin,10,13,329.5
11/30/2025 22:09,63,3,DEP_GL,DEP_TM,391.2,19:07:00,74.3,Senin,8,34,380
12/2/2025 20:08,110,10,DEP_CT,DEP_TM,428.1,19:58:00,53.5,Ploaie,10,19,496.2
12/3/2025 17:08,55,15,HUB_IASI,DEP_GL,440.6,13:26:00,81.2,Senin,10,17.6,417.9
12/2/2025 1:11,93,13,DEP_CT,DEP_GL,192.7,1:35:00,78.6,Senin,20,50.6,233.7
12/5/2025 15:52,119,19,DEP_TM,HUB_IASI,120.4,17:04:00,48.2,Senin,80,48.7,141.1
11/28/2025 11:17,2,2,HUB_BUC,DEP_BV,292.9,10:29:00,77.1,Senin,10,11.8,360.6
12/6/2025 23:01,138,18,DEP_BV,DEP_CT,285.1,23:17:00,78.2,Senin,14,22.4,245.4
12/1/2025 14:50,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,67.1,Senin,85,27.1,426.1
12/3/2025 7:08,54,14,DEP_AG,HUB_BUC,270.7,6:52:00,39.3,Senin,87,21.8,238.7
12/1/2025 4:59,64,4,HUB_CLJ,DEP_BV,387.4,4:03:00,78.5,Senin,10,14.1,448.8
12/2/2025 9:14,109,9,HUB_IASI,DEP_BV,128.3,10:52:00,82.4,Senin,10,35.6,156.6
12/2/2025 4:15,40,20,HUB_BUC,DEP_GL,396.9,3:17:00,77.1,Senin,10,18.5,371.1
11/30/2025 14:07,26,6,DEP_BV,DEP_TM,432.4,14:15:00,48.7,Ninsoare,93,23,535.3
12/6/2025 13:39,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,80.7,Senin,10,38.2,190.1
11/30/2025 19:46,28,8,DEP_AG,DEP_CT,415.8,20:40:00,82,Senin,10,49.3,383.2
12/1/2025 17:55,18,18,DEP_BV,DEP_TM,319.3,17:33:00,77.7,Senin,10,50.5,305.1
12/1/2025 14:44,69,9,DEP_GL,DEP_CT,313,14:14:00,59,Senin,80,34.8,290.2
12/2/2025 1:30,106,6,DEP_CT,DEP_TM,124.4,1:42:00,78,Senin,13,32.2,148.1
11/27/2025 19:34,1,1,HUB_BUC,DEP_AG,255.8,20:08:00,81,Senin,10,11.9,273.2
12/5/2025 17:10,119,19,DEP_TM,HUB_IASI,120.4,17:04:00,77.3,Senin,10,48.7,141.1
12/2/2025 4:42,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,81,Senin,10,30.4,444
12/2/2025 13:10,90,10,HUB_BUC,DEP_AG,329.7,12:54:00,80.8,Senin,10,41.8,332
12/2/2025 23:38,52,12,DEP_BV,DEP_AG,384.9,17:44:00,72.7,Senin,12,31.9,466.9
12/1/2025 10:36,67,7,HUB_IASI,DEP_BV,226.2,10:32:00,76.8,Senin,10,37.2,264.6
12/2/2025 7:24,49,9,DEP_BV,DEP_TM,311.6,8:18:00,41.3,Senin,66,29.1,391
12/6/2025 15:37,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,53.8,Senin,83,38.2,190.1
12/1/2025 11:56,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,77.1,Senin,10,27.1,426.1
11/30/2025 18:05,26,6,DEP_BV,DEP_TM,432.4,14:15:00,77.6,Senin,10,23,535.3
11/29/2025 2:15,42,2,DEP_BV,HUB_CLJ,174.2,2:53:00,73.1,Senin,20,40.1,221.6
12/3/2025 17:46,126,6,DEP_TM,DEP_CT,292.9,16:32:00,81,Senin,10,28.4,337.3
11/28/2025 14:05,2,2,HUB_BUC,DEP_BV,292.9,10:29:00,53.9,Senin,82,11.8,360.6
12/2/2025 8:42,103,3,HUB_IASI,DEP_AG,321.5,5:50:00,83.6,Senin,10,40,294.9
12/2/2025 19:59,39,19,HUB_CLJ,DEP_TM,223.9,19:21:00,82,Senin,10,37.6,256.5
12/5/2025 19:04,132,12,HUB_CLJ,DEP_TM,122.1,19:16:00,78.2,Senin,10,18.6,156.5
12/1/2025 14:49,65,5,DEP_CT,DEP_BV,305.4,15:19:00,62.7,Senin,93,21.4,310.8
11/29/2025 23:07,62,2,DEP_TM,HUB_BUC,124.3,0:01:00,78.7,Senin,11,50.9,148.1
12/2/2025 5:02,107,7,HUB_CLJ,DEP_AG,102.4,5:48:00,32.8,Ploaie,81,41.9,126.9
12/2/2025 1:20,105,5,DEP_TM,DEP_CT,419.4,1:02:00,74.6,Senin,6,30.5,467.4
12/2/2025 2:45,40,20,HUB_BUC,DEP_GL,396.9,3:17:00,77.9,Senin,5,18.5,371.1
12/3/2025 12:34,55,15,HUB_IASI,DEP_GL,440.6,13:26:00,82.3,Senin,10,17.6,417.9
12/3/2025 5:32,112,12,DEP_GL,DEP_BV,385,4:00:00,42.5,Ninsoare,60,32.9,363.6
12/3/2025 3:21,113,13,HUB_CLJ,DEP_BV,311.7,0:51:00,83.6,Senin,10,29.9,391.9
12/1/2025 5:32,70,10,DEP_TM,DEP_AG,285.7,3:06:00,54.7,Senin,67,37.7,290
11/30/2025 14:47,26,6,DEP_BV,DEP_TM,432.4,14:15:00,67.6,Senin,94,23,535.3
12/2/2025 5:26,86,6,DEP_BV,HUB_BUC,238.3,3:44:00,54.6,Senin,68,12.3,289.7
11/29/2025 15:17,41,1,HUB_CLJ,DEP_BV,318.6,13:25:00,72.1,Senin,94,16.1,395.7
12/1/2025 6:31,82,2,HUB_BUC,DEP_TM,345.1,1:31:00,47.5,Senin,86,16.9,406.5
12/5/2025 23:45,120,20,DEP_CT,DEP_BV,266.8,23:35:00,77.5,Ceata,5,41.8,265.6
12/2/2025 8:39,36,16,DEP_AG,DEP_CT,386.1,7:35:00,81.7,Senin,10,49.7,367.9
12/2/2025 9:42,49,9,DEP_BV,DEP_TM,311.6,8:18:00,80.9,Senin,10,29.1,391
11/29/2025 16:13,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,66.4,Senin,85,25.4,443.6
11/29/2025 13:41,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,81.1,Senin,10,25.4,443.6
11/29/2025 17:09,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,82.4,Senin,10,25.4,443.6
12/3/2025 8:25,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,76.7,Senin,10,16.4,494
12/2/2025 22:24,52,12,DEP_BV,DEP_AG,384.9,17:44:00,51.7,Ninsoare,15,31.9,466.9
11/29/2025 18:23,24,4,DEP_AG,HUB_IASI,294.9,19:45:00,79.2,Senin,10,15.5,340.1
12/3/2025 5:11,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,52.1,Senin,66,16.4,494
11/30/2025 18:09,63,3,DEP_GL,DEP_TM,391.2,19:07:00,81.9,Senin,10,34,380
12/3/2025 2:59,95,15,HUB_IASI,DEP_AG,418.4,1:57:00,74.3,Senin,19,50.6,505.2
12/1/2025 6:19,82,2,HUB_BUC,DEP_TM,345.1,1:31:00,49,Senin,89,16.9,406.5
12/5/2025 18:49,118,18,DEP_BV,DEP_GL,102.5,20:39:00,58.6,Ninsoare,10,28,131.3
12/3/2025 5:27,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,51.5,Senin,73,16.4,494
12/2/2025 18:44,52,12,DEP_BV,DEP_AG,384.9,17:44:00,81.2,Senin,10,31.9,466.9
12/7/2025 20:50,139,19,DEP_BV,HUB_CLJ,103.4,22:24:00,79.8,Vant,10,20.8,110.8
11/30/2025 21:23,26,6,DEP_BV,DEP_TM,432.4,14:15:00,82.1,Senin,10,23,535.3
12/4/2025 7:21,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,44.2,Senin,71,52.9,414.2
12/5/2025 17:04,119,19,DEP_TM,HUB_IASI,120.4,17:04:00,79.3,Senin,10,48.7,141.1
11/30/2025 17:31,47,7,HUB_CLJ,DEP_GL,378,19:11:00,81.1,Senin,10,18.3,448.2
12/3/2025 10:29,100,20,HUB_IASI,DEP_GL,282.1,12:19:00,79.9,Senin,10,38,339.4
12/2/2025 8:34,49,9,DEP_BV,DEP_TM,311.6,8:18:00,83.7,Senin,10,29.1,391
12/2/2025 15:06,31,11,DEP_CT,DEP_BV,240.6,13:44:00,72.4,Vant,93,28.9,297.7
12/2/2025 12:48,108,8,HUB_BUC,DEP_AG,224.4,13:32:00,76.6,Senin,10,52.4,222.5
12/2/2025 11:26,75,15,DEP_BV,DEP_GL,328.5,9:36:00,82.3,Senin,10,44.3,353.4
11/29/2025 17:51,41,1,HUB_CLJ,DEP_BV,318.6,13:25:00,76.6,Vant,10,16.1,395.7
12/2/2025 5:46,103,3,HUB_IASI,DEP_AG,321.5,5:50:00,40.5,Senin,76,40,294.9
12/1/2025 11:48,66,6,HUB_CLJ,DEP_AG,111.3,12:48:00,82.8,Senin,10,38.9,132.9
12/1/2025 10:59,17,17,HUB_CLJ,DEP_CT,130.7,11:03:00,81,Senin,10,23.8,150
12/3/2025 1:05,113,13,HUB_CLJ,DEP_BV,311.7,0:51:00,78.2,Senin,18,29.9,391.9
12/5/2025 20:39,118,18,DEP_BV,DEP_GL,102.5,20:39:00,81,Senin,10,28,131.3
11/30/2025 17:39,63,3,DEP_GL,DEP_TM,391.2,19:07:00,77.2,Ceata,10,34,380
12/5/2025 9:41,135,15,HUB_IASI,DEP_CT,349.1,9:17:00,82.2,Senin,10,16.1,324.6
12/2/2025 13:27,32,12,DEP_GL,HUB_BUC,129.7,14:57:00,78.2,Senin,10,39.9,160.6
11/30/2025 5:54,61,1,DEP_GL,HUB_IASI,368.3,7:16:00,54,Senin,83,21.5,394.9
12/3/2025 12:04,55,15,HUB_IASI,DEP_GL,440.6,13:26:00,80.1,Senin,10,17.6,417.9
12/2/2025 21:24,94,14,HUB_BUC,DEP_AG,205.9,21:20:00,83.7,Senin,10,30.9,195
12/2/2025 1:45,88,8,DEP_CT,HUB_IASI,437.9,3:05:00,77.5,Senin,11,37.4,552
12/2/2025 15:04,50,10,DEP_GL,DEP_AG,360,16:34:00,70,Senin,88,27,342.2
12/4/2025 22:37,130,10,HUB_CLJ,HUB_IASI,211.9,21:53:00,77.9,Senin,20,11.6,186
12/1/2025 0:41,82,2,HUB_BUC,DEP_TM,345.1,1:31:00,76.7,Senin,6,16.9,406.5
12/2/2025 13:44,101,1,HUB_IASI,DEP_TM,285.8,14:40:00,80.4,Senin,10,53,354.2
12/2/2025 7:35,102,2,DEP_AG,HUB_BUC,381.7,6:37:00,61.5,Senin,90,25.6,475.2
11/29/2025 0:46,11,11,DEP_GL,DEP_TM,250,0:14:00,74.2,Senin,19,47.6,294.6
11/29/2025 16:55,41,1,HUB_CLJ,DEP_BV,318.6,13:25:00,70.2,Senin,84,16.1,395.7
11/30/2025 11:40,61,1,DEP_GL,HUB_IASI,368.3,7:16:00,77.4,Senin,10,21.5,394.9
12/3/2025 18:32,126,6,DEP_TM,DEP_CT,292.9,16:32:00,81.8,Senin,10,28.4,337.3
11/27/2025 18:44,1,1,HUB_BUC,DEP_AG,255.8,20:08:00,78.7,Senin,10,11.9,273.2
12/3/2025 3:22,114,14,DEP_GL,DEP_AG,316.1,1:14:00,81.9,Senin,10,20.9,315.2
12/2/2025 11:16,72,12,DEP_AG,HUB_CLJ,257.9,9:20:00,77.4,Senin,10,39.8,237
12/3/2025 6:41,95,15,HUB_IASI,DEP_AG,418.4,1:57:00,48.8,Senin,63,50.6,505.2
12/2/2025 5:27,102,2,DEP_AG,HUB_BUC,381.7,6:37:00,42,Senin,71,25.6,475.2
12/2/2025 6:12,103,3,HUB_IASI,DEP_AG,321.5,5:50:00,42.4,Senin,73,40,294.9
11/30/2025 9:22,61,1,DEP_GL,HUB_IASI,368.3,7:16:00,76.9,Ceata,10,21.5,394.9
12/1/2025 23:51,93,13,DEP_CT,DEP_GL,192.7,1:35:00,69.9,Senin,7,50.6,233.7
11/30/2025 11:00,45,5,DEP_AG,DEP_BV,187.3,8:48:00,81.6,Senin,10,11.8,237
12/3/2025 13:58,97,17,HUB_CLJ,DEP_AG,392.2,13:18:00,80.1,Senin,10,34.5,337
12/2/2025 16:43,35,15,DEP_BV,HUB_CLJ,221.8,15:09:00,62.9,Senin,93,51,216
12/3/2025 2:45,79,19,DEP_AG,DEP_CT,413.3,3:53:00,73.6,Senin,20,15.8,391.2
12/2/2025 17:04,52,12,DEP_BV,DEP_AG,384.9,17:44:00,79.5,Senin,10,31.9,466.9
12/2/2025 23:53,113,13,HUB_CLJ,DEP_BV,311.7,0:51:00,79.4,Senin,11,29.9,391.9
12/4/2025 9:23,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,81.7,Senin,10,52.9,414.2
12/1/2025 14:22,81,1,HUB_CLJ,DEP_TM,150.4,14:12:00,50.4,Senin,78,36.8,189.5
11/30/2025 15:53,26,6,DEP_BV,DEP_TM,432.4,14:15:00,68.2,Senin,90,23,535.3
12/2/2025 0:59,37,17,HUB_CLJ,DEP_TM,147.2,2:47:00,81.3,Senin,9,23.9,182.7
12/5/2025 8:39,135,15,HUB_IASI,DEP_CT,349.1,9:17:00,77.1,Senin,10,16.1,324.6
12/2/2025 21:31,39,19,HUB_CLJ,DEP_TM,223.9,19:21:00,79.8,Senin,10,37.6,256.5
12/5/2025 12:33,135,15,HUB_IASI,DEP_CT,349.1,9:17:00,80.8,Senin,10,16.1,324.6
12/5/2025 19:13,118,18,DEP_BV,DEP_GL,102.5,20:39:00,83.5,Senin,10,28,131.3
11/29/2025 14:51,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,64.7,Senin,84,25.4,443.6
12/2/2025 23:18,52,12,DEP_BV,DEP_AG,384.9,17:44:00,74.8,Senin,20,31.9,466.9
12/3/2025 15:43,96,16,HUB_IASI,HUB_CLJ,297.2,13:41:00,73.4,Senin,89,13,329.5
11/30/2025 22:28,28,8,DEP_AG,DEP_CT,415.8,20:40:00,75.1,Senin,13,49.3,383.2
11/28/2025 21:09,3,3,HUB_IASI,DEP_TM,320.3,21:17:00,82.1,Senin,10,53.2,312.5
11/29/2025 15:08,9,9,DEP_CT,DEP_AG,398,11:04:00,43.2,Ploaie,78,37.2,415.6
12/2/2025 23:02,110,10,DEP_CT,DEP_TM,428.1,19:58:00,74.2,Senin,14,19,496.2
12/1/2025 13:40,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,81.8,Senin,10,27.1,426.1
12/3/2025 0:06,110,10,DEP_CT,DEP_TM,428.1,19:58:00,83.4,Senin,7,19,496.2
12/3/2025 16:45,58,18,DEP_CT,HUB_IASI,419.1,12:21:00,52.8,Ceata,95,28.1,392
12/3/2025 1:53,79,19,DEP_AG,DEP_CT,413.3,3:53:00,76,Senin,10,15.8,391.2
12/5/2025 9:03,135,15,HUB_IASI,DEP_CT,349.1,9:17:00,78.4,Senin,10,16.1,324.6
12/2/2025 14:15,35,15,DEP_BV,HUB_CLJ,221.8,15:09:00,55.4,Senin,82,51,216
11/29/2025 19:11,12,12,HUB_CLJ,DEP_CT,318.5,21:09:00,83.2,Senin,10,38,378.7
12/2/2025 7:40,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,52.5,Senin,63,30.4,444
12/6/2025 3:02,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,77.6,Senin,10,42.5,344.8
12/3/2025 13:16,98,18,DEP_TM,DEP_AG,119.1,13:38:00,83.1,Senin,10,14.4,129.3
12/2/2025 9:27,74,14,HUB_IASI,HUB_BUC,135.5,10:33:00,76.9,Senin,10,16.5,120.7
12/3/2025 15:44,97,17,HUB_CLJ,DEP_AG,392.2,13:18:00,56.4,Senin,86,34.5,337
12/2/2025 5:42,107,7,HUB_CLJ,DEP_AG,102.4,5:48:00,50.5,Senin,86,41.9,126.9
12/2/2025 20:24,76,16,DEP_AG,HUB_CLJ,267.4,19:54:00,83.5,Senin,10,15.9,255.1
12/1/2025 3:02,83,3,DEP_GL,DEP_BV,227.9,0:30:00,82.5,Ceata,10,28.7,276.7
12/4/2025 6:17,116,16,HUB_BUC,DEP_BV,419.6,7:25:00,62,Senin,64,52.9,414.2
12/5/2025 23:22,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,75.1,Senin,17,42.5,344.8
12/2/2025 16:34,52,12,DEP_BV,DEP_AG,384.9,17:44:00,53,Senin,72,31.9,466.9
12/2/2025 14:04,90,10,HUB_BUC,DEP_AG,329.7,12:54:00,65,Senin,71,41.8,332
11/29/2025 13:47,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,81.8,Senin,10,25.4,443.6
12/2/2025 17:30,101,1,HUB_IASI,DEP_TM,285.8,14:40:00,83,Senin,10,53,354.2
12/1/2025 7:32,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,61.6,Senin,79,27.1,426.1
11/29/2025 0:15,3,3,HUB_IASI,DEP_TM,320.3,21:17:00,69.2,Senin,12,53.2,312.5
12/2/2025 22:28,52,12,DEP_BV,DEP_AG,384.9,17:44:00,80,Ceata,19,31.9,466.9
11/30/2025 17:59,63,3,DEP_GL,DEP_TM,391.2,19:07:00,76.1,Senin,10,34,380
12/3/2025 4:16,57,17,HUB_BUC,DEP_CT,291.3,1:40:00,76.6,Senin,10,38.4,289.9
12/3/2025 2:19,79,19,DEP_AG,DEP_CT,413.3,3:53:00,75.7,Senin,13,15.8,391.2
11/28/2025 9:28,21,1,HUB_CLJ,HUB_IASI,102,9:44:00,83.4,Senin,10,52.2,120.3
12/2/2025 8:58,72,12,DEP_AG,HUB_CLJ,257.9,9:20:00,78.5,Senin,10,39.8,237
12/3/2025 13:21,100,20,HUB_IASI,DEP_GL,282.1,12:19:00,81.7,Senin,10,38,339.4
11/29/2025 13:26,9,9,DEP_CT,DEP_AG,398,11:04:00,82.5,Senin,10,37.2,415.6
12/3/2025 13:40,97,17,HUB_CLJ,DEP_AG,392.2,13:18:00,77.8,Senin,10,34.5,337
12/1/2025 12:47,84,4,DEP_CT,HUB_BUC,342.8,14:13:00,80.4,Senin,10,23.5,429.5
12/2/2025 21:02,110,10,DEP_CT,DEP_TM,428.1,19:58:00,77.8,Senin,10,19,496.2
12/2/2025 20:04,76,16,DEP_AG,HUB_CLJ,267.4,19:54:00,56.7,Ploaie,10,15.9,255.1
11/30/2025 18:11,63,3,DEP_GL,DEP_TM,391.2,19:07:00,80.7,Senin,10,34,380
12/1/2025 13:01,68,8,DEP_GL,DEP_AG,234.7,13:55:00,83,Senin,10,11.2,283
12/2/2025 12:38,31,11,DEP_CT,DEP_BV,240.6,13:44:00,81.5,Senin,10,28.9,297.7
12/1/2025 16:45,65,5,DEP_CT,DEP_BV,305.4,15:19:00,65.3,Senin,72,21.4,310.8
12/3/2025 16:30,126,6,DEP_TM,DEP_CT,292.9,16:32:00,59.8,Senin,94,28.4,337.3
12/3/2025 1:16,57,17,HUB_BUC,DEP_CT,291.3,1:40:00,73.3,Senin,5,38.4,289.9
12/3/2025 19:12,111,11,DEP_AG,HUB_CLJ,229.3,18:54:00,78.7,Senin,10,28.2,227
11/29/2025 17:59,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,56.7,Ploaie,10,25.4,443.6
12/2/2025 1:23,48,8,HUB_IASI,HUB_CLJ,388.9,21:09:00,73.4,Senin,17,45,411.8
12/3/2025 16:10,97,17,HUB_CLJ,DEP_AG,392.2,13:18:00,54.7,Senin,95,34.5,337
12/2/2025 0:55,93,13,DEP_CT,DEP_GL,192.7,1:35:00,78.7,Senin,15,50.6,233.7
12/2/2025 16:49,91,11,DEP_TM,HUB_CLJ,288.4,14:45:00,63.6,Senin,89,20.8,345.9
12/6/2025 14:55,137,17,DEP_GL,HUB_IASI,152.7,15:19:00,60.5,Senin,93,38.2,190.1
11/30/2025 19:57,47,7,HUB_CLJ,DEP_GL,378,19:11:00,80.2,Senin,10,18.3,448.2
11/29/2025 15:12,10,10,DEP_GL,DEP_CT,155.4,14:34:00,50.9,Senin,77,30.3,170.6
11/29/2025 15:37,23,3,DEP_TM,HUB_BUC,384.3,12:27:00,63.3,Senin,83,25.4,443.6
12/2/2025 7:13,36,16,DEP_AG,DEP_CT,386.1,7:35:00,56.8,Senin,85,49.7,367.9
12/3/2025 8:41,53,13,HUB_CLJ,HUB_BUC,305.6,8:37:00,78.4,Senin,10,47.2,308
12/3/2025 0:06,114,14,DEP_GL,DEP_AG,316.1,1:14:00,80.2,Senin,17,20.9,315.2
12/3/2025 11:21,99,19,DEP_BV,DEP_AG,317.1,12:25:00,82.9,Senin,10,41.8,320.9
12/5/2025 19:30,132,12,HUB_CLJ,DEP_TM,122.1,19:16:00,79.1,Senin,10,18.6,156.5
12/4/2025 21:11,117,17,DEP_GL,HUB_BUC,128.1,21:41:00,80.3,Senin,10,15.2,160.3
12/2/2025 17:47,91,11,DEP_TM,HUB_CLJ,288.4,14:45:00,81.1,Senin,10,20.8,345.9
12/1/2025 15:04,69,9,DEP_GL,DEP_CT,313,14:14:00,63,Senin,87,34.8,290.2
12/2/2025 12:44,49,9,DEP_BV,DEP_TM,311.6,8:18:00,79.5,Ceata,10,29.1,391
11/30/2025 16:59,26,6,DEP_BV,DEP_TM,432.4,14:15:00,64.5,Senin,90,23,535.3
12/2/2025 15:46,50,10,DEP_GL,DEP_AG,360,16:34:00,58.9,Senin,80,27,342.2
12/2/2025 16:14,50,10,DEP_GL,DEP_AG,360,16:34:00,54.9,Senin,95,27,342.2
12/1/2025 11:06,19,19,DEP_TM,HUB_BUC,364.7,9:30:00,81.5,Ceata,10,27.1,426.1
12/3/2025 19:57,129,9,DEP_BV,DEP_CT,126.2,21:29:00,78.1,Senin,10,44.8,144.5
12/3/2025 5:15,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,65.8,Senin,84,16.4,494
12/2/2025 11:55,102,2,DEP_AG,HUB_BUC,381.7,6:37:00,77.3,Senin,10,25.6,475.2
11/30/2025 19:38,28,8,DEP_AG,DEP_CT,415.8,20:40:00,84,Senin,10,49.3,383.2
12/2/2025 23:54,110,10,DEP_CT,DEP_TM,428.1,19:58:00,75.9,Senin,17,19,496.2
12/3/2025 14:56,126,6,DEP_TM,DEP_CT,292.9,16:32:00,62.8,Senin,92,28.4,337.3
11/30/2025 23:27,63,3,DEP_GL,DEP_TM,391.2,19:07:00,72.7,Senin,12,34,380
12/3/2025 15:49,125,5,HUB_BUC,DEP_BV,315.4,14:55:00,64.8,Senin,94,17.2,364.2
12/3/2025 2:06,110,10,DEP_CT,DEP_TM,428.1,19:58:00,77.5,Senin,11,19,496.2
12/2/2025 12:18,30,10,DEP_CT,DEP_TM,270.8,11:24:00,78.5,Senin,10,36.8,237.2
12/2/2025 1:49,93,13,DEP_CT,DEP_GL,192.7,1:35:00,80.9,Senin,7,50.6,233.7
12/2/2025 8:31,88,8,DEP_CT,HUB_IASI,437.9,3:05:00,81.3,Senin,10,37.4,552
12/1/2025 6:47,16,16,DEP_AG,DEP_TM,282.5,4:55:00,40.6,Senin,79,39.6,293.8
12/2/2025 3:40,87,7,DEP_CT,HUB_CLJ,353.7,1:58:00,82.3,Senin,10,30.4,444
12/3/2025 9:55,56,16,HUB_IASI,DEP_BV,390.9,3:23:00,77,Senin,10,16.4,494
11/29/2025 23:07,24,4,DEP_AG,HUB_IASI,294.9,19:45:00,71.7,Senin,7,15.5,340.1
12/2/2025 19:09,92,12,DEP_BV,DEP_AG,416.4,15:59:00,76.1,Senin,10,25.4,410.3
11/30/2025 19:34,28,8,DEP_AG,DEP_CT,415.8,20:40:00,81.6,Senin,10,49.3,383.2
11/30/2025 20:57,26,6,DEP_BV,DEP_TM,432.4,14:15:00,57.6,Ninsoare,10,23,535.3
12/6/2025 1:52,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,69.4,Senin,7,42.5,344.8
11/27/2025 19:22,1,1,HUB_BUC,DEP_AG,255.8,20:08:00,76,Senin,10,11.9,273.2
12/3/2025 13:27,100,20,HUB_IASI,DEP_GL,282.1,12:19:00,82.1,Senin,10,38,339.4
12/3/2025 12:12,55,15,HUB_IASI,DEP_GL,440.6,13:26:00,82,Senin,10,17.6,417.9
12/3/2025 17:06,126,6,DEP_TM,DEP_CT,292.9,16:32:00,81,Senin,10,28.4,337.3
12/2/2025 12:38,30,10,DEP_CT,DEP_TM,270.8,11:24:00,80.4,Senin,10,36.8,237.2
12/1/2025 11:35,20,20,DEP_GL,DEP_TM,231,9:13:00,80,Senin,10,20.5,279.9
12/3/2025 9:51,53,13,HUB_CLJ,HUB_BUC,305.6,8:37:00,80.1,Senin,10,47.2,308
12/5/2025 8:42,134,14,DEP_AG,DEP_GL,403.3,5:40:00,76.4,Senin,10,11.9,424.5
12/4/2025 20:21,117,17,DEP_GL,HUB_BUC,128.1,21:41:00,81.6,Senin,10,15.2,160.3
11/28/2025 12:45,2,2,HUB_BUC,DEP_BV,292.9,10:29:00,78.1,Senin,10,11.8,360.6
12/3/2025 15:21,58,18,DEP_CT,HUB_IASI,419.1,12:21:00,67.5,Senin,86,28.1,392
12/5/2025 12:47,133,13,DEP_AG,HUB_CLJ,352.9,10:43:00,78.1,Senin,10,37.2,327.4
12/2/2025 18:18,76,16,DEP_AG,HUB_CLJ,267.4,19:54:00,83.1,Senin,10,15.9,255.1
12/2/2025 6:15,40,20,HUB_BUC,DEP_GL,396.9,3:17:00,51.8,Senin,71,18.5,371.1
12/2/2025 10:19,33,13,HUB_CLJ,HUB_IASI,115.9,12:03:00,80.9,Ceata,10,49.3,138.4
12/2/2025 6:53,36,16,DEP_AG,DEP_CT,386.1,7:35:00,43.5,Senin,89,49.7,367.9
12/3/2025 2:53,113,13,HUB_CLJ,DEP_BV,311.7,0:51:00,82.1,Senin,17,29.9,391.9
12/6/2025 2:18,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,73.9,Vant,9,42.5,344.8
11/30/2025 23:24,28,8,DEP_AG,DEP_CT,415.8,20:40:00,80,Senin,18,49.3,383.2
11/30/2025 17:39,47,7,HUB_CLJ,DEP_GL,378,19:11:00,78.6,Senin,10,18.3,448.2
11/29/2025 2:03,6,6,HUB_IASI,HUB_CLJ,284.9,0:45:00,80.1,Senin,15,22.4,270.6
12/3/2025 12:19,58,18,DEP_CT,HUB_IASI,419.1,12:21:00,80,Senin,10,28.1,392
12/1/2025 4:19,16,16,DEP_AG,DEP_TM,282.5,4:55:00,82.9,Senin,10,39.6,293.8
11/30/2025 22:35,63,3,DEP_GL,DEP_TM,391.2,19:07:00,74.9,Senin,10,34,380
12/5/2025 21:32,136,16,DEP_CT,HUB_CLJ,285.5,23:22:00,76.2,Senin,10,42.5,344.8
12/3/2025 11:58,55,15,HUB_IASI,DEP_GL,440.6,13:26:00,77.8,Senin,10,17.6,417.9
